Linea;Nombre_Linea;Ruta;Nombre_Ruta;Destino;Id_Parada;Posicion;Nombre_Parada;Tipo_Servicio;Estación
125;MK86;1444;K86;Aeropuerto - Portal Dorado;140;1656;Puente Aéreo;[5] PADRON;Puente Aéreo
125;MK86;1444;K86;Aeropuerto - Portal Dorado;11558;2058;CL26 - KR106;[5] PADRON;CL26 - KR106
125;MK86;1444;K86;Aeropuerto - Portal Dorado;11559;2718;Muelle Internacional;[5] PADRON;Muelle Internacional
125;MK86;1444;K86;Aeropuerto - Portal Dorado;11561;3793;CAC;[5] PADRON;CAC
125;MK86;1444;K86;Aeropuerto - Portal Dorado;11562;4242;Aeronáutica Civil;[5] PADRON;Aeronáutica Civil
125;MK86;1444;K86;Aeropuerto - Portal Dorado;13239;5939;Portal Eldorado T-6A;[5] PADRON;Portal ElDorado
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;13239;0;Portal Eldorado T-6A;[5] PADRON;Portal ElDorado
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1853;2429;Av. Rojas C - 1;[5] PADRON;Av. Rojas
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1883;3159;El Tiempo - Maloka A - 2 ó 5;[5] PADRON;El Tiempo - Maloka
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1917;3976;Salitre - El Greco A - 2 ó 5;[5] PADRON;Salitre El Greco
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1859;4504;CAN A - 2 ó 5;[5] PADRON;CAN
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;2304;5011;Gobernación A - 2 ó 5;[5] PADRON;Gobernación
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1912;5666;Quinta Paredes B -1 ó 5;[5] PADRON;Quinta Paredes
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1879;6241;Recinto Ferial A - 2 ó 5;[5] PADRON;Recinto Ferial
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1901;7666;Concejo de Bogotá B - 2 ó 5;[5] PADRON;Concejo de Bogotá
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;13073;11775;K7 - CL40 S/N B;[5] PADRON;K7 - CL40
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11382;13430;K7 - CL57;[5] PADRON;K7 - CL57
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11383;13861;K7 - CL61;[5] PADRON;K7 - CL61
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11384;14333;K7 - CL66;[5] PADRON;K7 - CL66
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11385;14820;K7 - CL70A S/N B;[5] PADRON;K7 - CL70A
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11802;16018;K7-CL82;[5] PADRON;K7 - CL82
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11595;16524;K7 - CL87;[5] PADRON;K7 - CL87
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11596;17122;K7 - CL92;[5] PADRON;K7 - CL92
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11597;17659;K7 - CL94;[5] PADRON;K7 - CL94
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11598;18438;K7 - CL100;[5] PADRON;K7 - CL100
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11681;19962;K7 - CL116;[5] PADRON;K7 - CL116
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;13083;20377;K7 - CL118 N/S A;[5] PADRON;K7 - CL118
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11699;20677;K7 - CL116 S/N B;[5] PADRON;K7 - CL116
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;13049;22284;Calle 100 - Kra 8;[5] PADRON;Calle 100 - Kra 8
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11517;24210;K11 - CL100;[5] PADRON;K11 - CL100
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11518;24524;K11 - CL95;[5] PADRON;K11 - CL95
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11519;25116;K11 - CL93;[5] PADRON;K11 - CL93
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11520;25700;K11 - CL86A;[5] PADRON;K11 - CL86A
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11521;26061;K11 - CL82;[5] PADRON;K11 - CL82
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11522;26995;K11  -  CL75;[5] PADRON;K11 - CL75
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11388;27590;K11 - CL70A;[5] PADRON;K11 - CL70A
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11389;28251;K13 - CL66;[5] PADRON;K13 - CL66
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11390;28887;K13 - CL60;[5] PADRON;K13 - CL60
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11391;29405;K13 - CL55;[5] PADRON;K13 - CL55
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;11394;30695;K13 - CL43A;[5] PADRON;K13 - CL43A
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;12331;32652;Museo Nacional A - 7;[5] PADRON;Museo Nacional
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1899;34856;Concejo de Bogotá B - 4 ó 6;[5] PADRON;Concejo de Bogotá
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1876;36260;Recinto Ferial A - 3 ó 6;[5] PADRON;Recinto Ferial
125;MK86;1446;M86-K86 Ciclovia;Cra 7 x Calle 119 - Portal Dorado;1911;36844;Quinta Paredes B - 4 ó 6;[5] PADRON;Quinta Paredes
